"","title","movieInfo","point","review"
"514","개를 훔치는 완벽한 방법","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=112040&target=after","10","채랑이 같은 친구 있으면 인생 성공한 거라 생각합니다. "
"515","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","존나잼 ㅠ 오랜만에 영화 ㅈㅐ밌게본듯 ㅠㅠㅠ "
"516","날씨의 아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181114&target=after","10","진짜 인생영화다..감독의 메시지와 연출, 스토리가 정말 좋다. 신카이 마코토가 뭘 말하고싶어하는지 생각하면서 보면 느끼는 점이 많아진다. "
"517","초속5센티미터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=66820&target=after","2","이걸 영화라고 만드나 진짜내가 만들어도 이것보단 잘만든다 보는 내내 지루하고 그림이 풍경은 괜찮은데 사람보자마자 정떨어질 정도의 그림ㅊㅔ네와 진짜 이거 누가 만들었냐이딴 퀄리티가 9000원이라는게 놀랍다1시간을 9000원 주고 버림 "
"518","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","진짜 전설이다. 심금을 울린 몇 안되는영화. 귀멸의 칼날 1기를 안보고보기엔 무리가 있을듯. "
"519","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","색감이 예쁘고, 성우가 좋고, 전개도 빨라서 아주 재밌게 봤습니다! 너무 좋았어요:-) "
"520","#살아있다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after","1","어지간하면 끝까지 보는타입이지만 정말 오래간만에 중간뛰고 결말봄... 하... 내시간... ㅜㅜ "
"521","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","보는 내내 지루함 제로 보실거면 영화관 꼭 가서 보시길 추천드립니다 "
"522","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","6","중간중간 질질끈다는 느낌이있엇고, 중간에 송중이랑 순이 회상씬중에 배경에 흰집에 잔디밭에서 순이 송중이한테 와락안기는부분 보험광고같은 느낌나면서 몰입 확 깨졌음... 걍 빵터짐 ㅋㅋㅋ  슬픈장면이였을텐데 저게 뭐람 하면서 ㅋㅋ계속 그것만 생각나면서 순이랑 태호랑 있는 부분은 즙짜내려해도 집중이 안됨 ㅋ "
"523","쥬라기 공원","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=13500&target=after","10","원픽은 마지막 헬리콥터씬 "
"524","춘천, 춘천","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=146922&target=after","4","아무리 독립영화라지만 오디오 감독 ,조명 감독 좀 써서 제대로 만들지... 온갖 차소리 사람소리 다들어가서 아~휴,,, "
"525","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","진짜진짜진짜진짜 너무 재밌어요.. "
"526","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8","아이가 좋아하는애니라서 덩달아 같이 가서 봤어요일년만의 영화관 외출싸우는거 잔인한거 안좋아라하는 엄만데 볼만했어요감동도 있고 메세지도 있고 눈물도 날뻔한건 안비밀ㅋ잼나게 봤습니다 "
"527","타이타닉 2","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=80857&target=after","2",""
"528","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","9","아무 생각 없이 그냥 보기 좋은 영화 ^^* "
"529","로망","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=182348&target=after","10","너무 울었어요... 흑 진짜 감동적이예요!! "
"530","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","말 그대로 개미침... 마지막 전투씬에서 엄청 울컥하고 뒤에 앉아있던 사람들 다 훌쩍거리고 렌고쿠 그는 빛주.... "
"531","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","처음에 나오는 애니속에 애니도 재밌었고이 영화가 품고있는 의미도 해석하기 나름으로 재밌었던 거 같아요 "
"532","버티고","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180402&target=after","8","영화 써니를 보고 알게 된 배우 천우희..연기력과 영상미가 기억에 남는다.. 오랫동안.. "
"533","화이 : 괴물을 삼킨 아이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=98467&target=after","8","화이는 잘  자라서  럭키형욱, 깔끔하고 배짱있으며, 솜씨와 실력이 좋은 어른이 됩니다. "
"534","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8","혼자 낄낄대며 재밌게 봤어요 "
"535","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","4","솔직히 노잼. 소문난 잔치에 먹을게 없지...ㅋㅋ "
"536","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","3","두배우연기는좋았으나내용이 너무 ㅜ 저는 그닥이엇습니다 "
"537","대장 김창수","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154353&target=after","1","죄없는 일본인 민간인을 살해한게 뭐 자랑이라고 영화까지 만듬?ㅋㅋㅋ "
"538","최미역행","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197648&target=after","1","이거 배급한 배급사 망해버려라~~ 코로나 희생자들 엿먹이는 가해국가 영화를 배급하다니 제정신이냐!!! "
"539","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8",""
"540","스물","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=123277&target=after","8","감독이 서른, 마흔도 영화로 만들어 줬으면 좋겠다. "
"541","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","연출이랑 음악 미쳤음. 염주좌를 위한 영화! "
"542","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","7","그저 그런 뻔한 한국 영화로 알고 봤는데 기대 이상이다. 그렇다고 명작인 것은 아니지만, 그저 그런 한국 영화들 중에서는 단연 상위급. "
"543","저니스 엔드","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=158652&target=after","10","전쟁의 참상을 잘 표현해낸 영화더불어 남주의 연기가 일품 "
"544","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","재미있었어요~~! 인생에대해서 생긱을 하게됐어요 "
"545","사이코메트리","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=92533&target=after","10","개재밌었는데 평점이 왜이러지.. "
"546","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","10","넷플에서 봤는데 엄청 재밌는데?배우들 연기력도 좋고 연출도 좋고...뭐가 문제인지... "
"547","명탐정 코난: 진홍의 수학여행","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=199887&target=after","10","진짜 너무 좋고 오프닝 곡도 진짜 좋음!! 완벽 그리고 천국 개 소름돋네 생김.. "
"548","펭귄-위대한 모험 2","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=159675&target=after","10","아무생각 없이 틀어놨다가 집중해서 끝까지 봤네요. "
"549","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","3","진짜 요즘 국산대중영화 왜이러냐. 웃기지도, 재밌지도 않고 뻔할뻔짜 캐릭터에, 보는 내내 유치해서 죽을 뻔. 유치함이 매력인 장르인데 내가 이해를 못한건가? 시나리오 그냥 막쓰나벼~ "
"550","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","10","-10점 짜리입니다. 열등감에 찌든 pc감성으로 스토리도 개판이고 등장인물들의 매력도 하나도 안느껴짐 중간에 보다가 나왔습니다. "
"551","맨츄리안 켄디데이트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=39345&target=after","7","역시 양침 감독답게 흥미를 끄는 싸이코틱한 연출은 기가막혔고 조명과 색감에 변화로 연출하는 기법도 몰입 끝장난다 거기에 메릴스트립 연기는...정말 미쳤다...천재야 정말...그냥 독보적이야 보고있음 쫙쫙 빨려들어가 딱 심장을 쥐었다폈다, 혼자 연기로 다른배우들까지 리드해버림. 근데 벌써 나이가 이렇게 많다는거에 속상하다 메릴스트립이 없었음 그 수많은 명작영화들이 어떻게 탄생했을지.. "
"552","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","1","어떻게 이런 영화에 평점을 저렇게 높이 줄수있는지 의문이 듭니다. 전부 알바인것 같기도 하고요 네이버 영화 평점에 대한 신뢰도가 무너졌습니다. 영화 정말 유치해요. "
"553","오펀: 천사의 비밀","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=54704&target=after","10","공포영화에 이런 스토리를 넣을 수 있다니 최고다 "
"554","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","진짜 소름을 넘어선 가슴이 벅차오르는 전율을 느꼇다... "
"555","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","작화가 너무 취향 ... 재밌게 봤어요 "
"556","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","8","공권력과 타락한 자본이 결합했을 때 나오는 최악의 상황을 주제로, 로자팍의 악녀 연기가 다시한번 매력을 뿜는다. 악과 악의 시너지에 마무리까지 옥죄는 느낌이 강렬하다. 중간 스릴러는 좀 아쉬운 느낌. 그래도 역시 로자팍! 최고다. "
"557","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","지난 삶을 돌아보게 해주는 따뜻한 이야기이자 영화 "
"558","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","환상적인 영혼의 세계를 잘표현했어요.놓이기 쉬운 현재의 소소한 행복에 감사함을 느끼며,되돌아보게 되었습니다. 또 보고싶은 영화예요! "
"559","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","우리나라에서 sf를 이렇게 잘 만들어 낼줄 상상도 못햇는데전체적으로 너무너무 좋습니다.짱 입니다. "
"560","아무도 없다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=195409&target=after","2","재미없어서 토나오는 영화 "
"561","드림빌더","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=200179&target=after","8","아이랑 보기 좋았어요 스토리 감동 "
"562","해리 포터와 불의 잔","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37883&target=after","10","4편이랑 2편이 최애인데 역시 4d라 활동성이 많은 4편이 조금 더 재밌게 느껴졌네요 너무 재밌었어요 평생 재개봉 해주세요 7편까지 다 하면 다시 1편까지 해주세요.. "
"563","바디 오브 라이즈","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=66729&target=after","10","믿고보는 리들리스캇 존잼 "
"564","바나나쏭의 기적","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=155567&target=after","10","순수하고 아름다운 다큐네요 "
"565","사랑의 행로","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10311&target=after","10","모든 것이 완벽한 힐링영화! "
"566","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10",""
"567","기억의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=160399&target=after","10","반전이 있어서 너무재밌었어요 "
"568","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","2","미친영화중학생 딸아이라보러갔는데 미친 쓰레기영화네 "
"569","보물성","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=32115&target=after","8","스토리는 뻔하지만 재미, 감동, 영상미, 창의성은 라푼젤, 겨울 왕국보다 낫다. 그 둘은 흥행하고 이건 흥행 참패하고 넘 아깝다. 디즈니+에서 사람들한테 재발견돼서 다시 떴으면 좋겠다. "
"570","내겐 너무 가벼운 그녀","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=33759&target=after","10","감히 사랑과영혼과 견줄만하고 타이타닉을 넘어선  견줄만 하다 말하겟다..웃음과감동과 느끼는점도 많은 소울무비... "
"571","레이니 데이 인 뉴욕","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=152691&target=after","2","그지같네여 핵노쟘노잼 "
"572","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","지금세대들의 마음에 교훈을주는 영화였어요 "
"573","새해전야","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=190382&target=after","1","감독이 기본적으로 너무 도전정신이 없어보인다.뻔한 소재에 뻔한 연기에.. 뜬금없는 연출에..이건 뭐.. 총체적 난국이네..이 좋은 배우들을 데려다가 이런 결과물을 만들어 놓고.. 또 전야 시리즈를 만들겠다고??감독이 사회생활 잘 하나보네.. 제작자하고 친구인가?? 진짜 한국영화 미래가 암담하다... "
"574","안녕, 미누","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=178520&target=after","10","참 좋은 사람이 우리 친구였다는게 고맙고 안타깝고... "
"575","매리","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=171474&target=after","6","티비에서 하는거 방금봤는데 결말이너무허무하고 스토리도 좀 뻔하지만 보는동안은 무서웠어요 "
"576","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","내용이 굉장히 철학적입니다 "
"577","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10",""
"578","간이역","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194022&target=after","10","아름다운 영상미...눈물나는 스토리....좋은음악 "
"579","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","1","걍 노잼;;억지..쿨한 느낌 주고싶은건 알겠는데 과하네 "
"580","스웹트 어웨이","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=36041&target=after","10","재밌게 보긴 했는데 마돈나가 아무리 첨에 악역처럼 나왔어도 무인도 와서 페페한테 맞을 때 마다 좀 불쌍했음.. 몇대를 때리는거야.. 연기를 그만큼 잘한건가?? ㅋㅋ "
"581","밤치기","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=165060&target=after","1","찐따들 둘이 주절주절 시덥잖은 얘기 한시간 가량 조지고 있던 그 때라도 그냥 껐어야 했는데... 하 내 아까운 시간 ㅜㅜ 이딴게 도대체 영상물로 무슨 가치가 있나 싶다. 존못 여자가 섹스 함 할려고 들이대는걸 무슨 주체적이고 당당한 여성 이딴식으로 포장하는것도 역하고... OO 이렇게 찍는다고 다 홍상수나 장률 영화처럼 되는게 아니란 마리야~~~ "
"582","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","애니로 처음 입문하고 극장판까지 땡겼어요 띵명작입니다ㅠㅠ탄지로 간바레 ㅠ "
"583","대한민국 1%","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=73638&target=after","10","나는 ㄹㅇ 재미있었는데 ㅋㅋ 아시는분도 해병대 장성급 장교고 "
"584","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","주머니에서 사탕이랑 실타래, 지하철표 꺼낼때 오열함 "
"585","그해 여름","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=46985&target=after","10","유튜브 보다가 이병헌 눈빛연기 영상보고 흥미가 생겨서 봤는데 인생작이 되었네요.평소 눈물이 거의 없는편인데 펑펑 울었습니다. 영화 평점도 난생 처음 남겨봐요.이병헌, 수애 연기는 정말 말이 필요없습니다. 여운도 많이 남는 영화. "
"586","악마는 사라지지 않는다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=191560&target=after","6",""
"587","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","역시 픽사인생에 목적이 전부는 아니지 왜 까먹고 살았는지 "
"588","연가시","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=88225&target=after","2","걍 쓰레기.... 할 말 많은데.. 말 아낀다.. "
"589","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","1","영화 설명에 왜 소년 두명의 로맨스라고 제대로 표시를 하지 않는 것일까... "
"590","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","씨름진짜매력이다ㅠㅠㅠㅠ "
"591","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10",""
"592","싱글라이더","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=146459&target=after","10","모든게 좋았던.한 마디로 로그인 하게 만드는 영화.로그인해서  별점  백만게 날리고감.ㅎㅎ "
"593","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10",""
"594","리얼","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=137008&target=after","1","1점을 주고싶지만 11점이 없어서 1점남김 "
"595","리얼","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=137008&target=after","1","1점을 주고싶지만 11점이 없어서 1점남김 "
"596","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","23살 특출난 재능도 타고난 특기도 없는 것 같은 평범한 대학교 3학년더 나은 내일만을 위해 달려가다가 현재의 행복은놓치고 있었던 것 같다한솔아 즐겨! "
"597","소수의견","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=94897&target=after","10","진실이 더 아플지라도 진실은 밝혀져야 한다.  영화가 끝난 후 많은 생각이 들었고 먹먹해진다. "
"598","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","6","다좋은데 코리안갬성만 좀 빼자. "
"599","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","1","아오 진짜...내시간 돌리도. 장난하나. 동네 초딩이 만들어도 이거보다 잘 만들듯 "
"600","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","6","싸이코둘이서 인생박살내다 마지막5분에 다바뀜 "
"601","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","렌고쿠같은 절대선 절대도덕을 가진사람이 우리나라를지켜준다면...나를지켜준다면 아니 저런사람이 될수있다면... "
"602","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","6","좋은 영화  감상 잘 햇네요 "
"603","차인표","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194195&target=after","10","우선, 후폭풍 있는 영화네요, 주말에 집에서 남편과 한 편씩은 꼭 보는데요, 영화 끝나고서남편이랑 배꼽잡고 한참을 웃었네요 ㅋㅋㅋㅋ코로나와 육아로 지친 저에게 큰 웃음과 위로 주었어요!중간에 뭔가 감동해서 눈물까지 흘린,,?차인표의 대사 하나하나를 저에게, 우리에게 대입해보면 너무 공감되는 얘기인 것 같네요.  배우들의 연기, 캐릭터 넘 대단!!!그리고 ost ㅋㅋ 아! 중간 중간 나오는 신애라 배우님도 넘 반가웠어요 "
"604","맘마미아!","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=66381&target=after","10","굿입니다 "
"605","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","6","애니치고 참수하는 장면이 너무 잔인하다고 생각들어 높은 점수는 못주겠네.주인공 귀걸이에 욱일승천기 그려져있다는 인간들은 일상생활 가능하냐?저건 일본 사람들이 가장 좋아하는 꽃중의 하나인 국화 문양이다.이러다 태양쳐다보면서 친일파라고 손가락질하는 인간 나오겠네.이러니 외국인들이 조섄징들의 반일 운동을 멸시하는거다. "
"606","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","볼만한게 이것밖에 없어서 봤는데 쏘쏘했다 "
"607","넌 실수였어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194318&target=after","8","인생의 동반자는 외모가 전부는 아님을 다시 한번 일깨워주는 영화하지만  너무 자유로운 표현은 부담스럽네요~영화에서도 현실에서도진정으로 내가 사랑하는 사람인지는  같이 있을때보다 없을때 알게되는거 같다 "
"608","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","8","드디어 한국영화에서 이정도 수준의 CG를 볼 수 있는 날이 왔구나 "
"609","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","재밌네요 ㅎㅎ 꽃님이 캐리인데 왜 출연진에 아예 없나요ㅜㅜ? "
"610","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","개꿀잼존잘 + 존예 + 액션 + 코믹 = 미션파서블 "
"611","더블패티","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196361&target=after","10","재밌었습니다! 취준할 때가 생각나네요 "
"612","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","너무 재밌게 봤습니다 사랑해요 "
"613","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","8","오랜만의 개봉작이라 넘넘 좋았네요..코로나땜에 많은 관객이 볼수없다는게 아쉼네요..그동안의 우울함이 잠깐이나마 사라질수 있어서 좋았어요 "
"614","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","시간 가는 줄 모르고 봤습니다 내가 진짜 ㅜ "
"615","악마를 보았다","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=72408&target=after","10","싸패 영화 수작인데 평점이 낮군요.충분히 높은 평점인 영화 입니다. "
"616","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","이걸 못 본 사람들이 불쌍할정도임 ㅠㅠ 어떡해 ㅜㅜ 다행이다 난 네번째 보러가서♡ 2021 포브스 선정 가장 멋있는 남자 렌고쿠상 "
"617","안녕 베일리","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=181700&target=after","5","말도안되는 강아지 전생에 대한 애견인을 위한 영화 "
"618","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","8","후반의 스케일과 감동은 쩔었지만초중반 열차 스토리의 지루함은 아쉽다 "
"619","승리호","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186342&target=after","10","우리나라 영화가 이정도로 발전했구나를 실감. 너무 재미있었습니다. "
"620","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","잔잔하고 평화롭지만 벅찬 감동을 주는 영화입니다. 정말 좋은 영화였어요. "
"621","돈","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=163608&target=after","1","다니엘헤니가 게이인거지? 아님 솔직히 도와주는게 말이 안됨ㅋㅋㅋ 바하마에서 류준열한테 플러팅 한거고. 진짜 영화 개구려 "
"622","해리 포터와 불의 잔","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37883&target=after","10","님들아 돈 더 내고 4DX 보셈 진짜 레전드 "
"623","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","10","우리는 이미 바다 속 이였습니다. "
"624","반올림","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=37992&target=after","10","옛날 드라마라서 지금 보기엔 억지스럽거나 유치한 면도 없지 않아 있지만 그런것들을 모두 감수하고 볼 수 있을 정도로 재미있다 연기도 초반엔 좀 어색했지만 뒤로 갈수록 다들 자연스럽고 ost도 좋은 곡들이 많다 무엇보다 단순히 아이들의 이야기인 것 같지만 그 속에서 많은 생각이 들게 하고 교훈도 많이 얻을 수 있다는 점에서 좋은 작품인 것 같다 "
"625","퍼펙트 케어","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196533&target=after","10","머리 좋고 말 잘하고 일 잘하는 여자ceo가 주연인 것만으로도 볼 이유 충분하다고 봄~ "
"626","미션 파서블","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189124&target=after","10","진짜 재밌다... 액션최고 "
"627","더 컨덕터","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186642&target=after","10","남주가 너무 잘생겼어.. "
"628","화양연화","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=28876&target=after","10","인생 최고의 영화. 무조건 봐야하는 영화입니다. "
"629","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10","재밌어요 살짝갬동 ㅠㅠ "
"630","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196051&target=after","10",""
"631","그 시절, 우리가 좋아했던 소녀","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=88669&target=after","10","결말이 마음에 들지만 안든다 "
"632","마리오네트","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=197517&target=after","10","식스센스를 능가하는 충격적인 반전의 연속 "
"633","죽지않는 인간들의 밤","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183854&target=after","1","하아... 넷플릭스로 봐서 돈도 안들었는데 시간아까워 미치겠음. 배우들은 무슨생각으로 작품선택하는건지 ㄷㄷ 정현누나 동근형 성오씨 왜그랬어요... "
"634","돈","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=163608&target=after","6","솔직히 증권 금융을 소재로 만들었기 때문에 재미는 없다 스토리도 전체적으로 어수선하고 이야기 풀다가 끝맺고 풀다가 끝맺고 다음장면 떡밥만 엄청다게 풀다가 끝남 특히 유지태가 보여주는 연기는 올드보이때랑 비슷해서 증권 금융의 올드보이 같은 악역의 느낌이랄까 그외에 정만식 조우진 배우들의 연기는 너무 훌륭했음 ㅋ "
"635","오살","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194911&target=after","10","대체 자수는 왜하는겨 남은 가족들이 무사할리있나 탈출도와주던 친한동료까지 죽고 이제 남은가족들도 큰일나게생겼네ㅠ "
"636","해변의 에트랑제","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=196375&target=after","10","남성분하고 둘이 보면 뻘쭘함;; "
"637","판타스틱 Mr. 폭스","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=70393&target=after","10","이상하게 시간이 지나면 다시 생각나 찾아보는 영화  배경음부터 특유의 분위기가 너무 좋음 "
"638","소울","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184517&target=after","8","년만에 영화관 가서 영화봄ㅠㅠ처음에 나오는 토끼랑 고양이가 너무 귀여워서 웃음남 삶은 절대 무의미하지 않다는걸 ..작은 일상도 소중히 살라는 교훈을줌 "
"639","환생","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=13339&target=after","10","환생 관련한 영화 중 최고!  애절한 사랑이야기! "
"640","친절한 금자씨","https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38766&target=after","10","이게 7점대...? 이영애님 연기부터가 10점인데.. "
